Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
d26c02ca-cf89-46fe-836e-e71c15370995,f53e8c51-9460-4579-a9d6-389aa6ea3b1d,Frans,Mikaela,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(741) 456-5110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+413@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d31ca2fd-ee9e-4cd1-b315-c255fa8e8187,98b0934c-77a1-4f4f-9893-35c2ae5f049a,Brock,Merla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+365@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d39496de-1345-4d14-b4ec-036f33672a4d,825361f4-c105-4124-bb1a-ad1f5b517b40,Clayborn,Dorris,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+849@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d4256e69-17ba-4209-86a8-cd0d77022e6d,185fc0c9-6005-4fb7-8a86-3a035173bad4,Tedd,Maris,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 7800 6035,(03) 7800 6035,0415 794 494,#N/A,#N/A,(03) 7800 6035,#N/A,jmanningcongagdo+829@gmail.com,Senior VP of Strategy,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d426e93c-5732-43c7-b24c-1026eab3b8ac,1b4bfded-f98a-4ca5-a159-8c083e159842,Lesley,Gabbi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(322) 721-5689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+598@gmail.com,Co-Chair and Trustee,#N/A,#N/A,#N/A,#N/A,"Melinda Gates shapes and approves the foundation’s strategies, reviews results, and sets the overall direction of the organization.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d4368414-0735-42ab-a5df-5ffae00ca8bf,9fde7171-31cf-4c0e-848c-b95d7826f08b,Brucie,Hephzibah,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+856@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d53aaed5-7c50-4a37-b112-9a566af14c24,eed55588-9c31-4925-b846-863cf35c1063,Yankee,Kellie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+495@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d55561bc-e47e-435d-bf22-1f994debef73,e5035626-d6ea-47fb-b481-e7d3b05fdda2,Kristian,Timmy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+481@gmail.com,CEO,#N/A,#N/A,#N/A,1964-09-09,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d561263f-f9fa-48aa-95c0-0a90a1fff113,24f50e58-4087-4f6d-9636-75c7ad837983,Rees,Willow,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+307@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d5f584ee-b861-4103-a517-59e96a1f36ba,967c57fe-4db9-4fd0-b73b-776ac7e520d9,Tomlin,Leanne,,,,,,,,,,10 Main Rd.,New York,NY,31349,USA,,,,(212) 555-5555,(212) 555-5555,,,,,,info@salesforce.com,VP Customer Support,,,,,,false,,,,,,,,false,false,
d6460b80-a4ef-40e8-8d42-e7419cdf7a0e,98b0934c-77a1-4f4f-9893-35c2ae5f049a,Louie,Tobe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(992) 260-4932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+320@gmail.com,"Chairman, President and Chief Executive Office",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d655e2e6-aca5-43b0-b75c-820a6a9c8961,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,Wat,Corny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+256@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d725d181-dc59-4ff1-bf1a-395c3dcc2419,7d7982a6-c395-48a7-a798-6695ca118534,Gene,Ashia,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7827 6934,(03) 7827 6934,0414 153 873,#N/A,#N/A,(03) 7827 6934,#N/A,jmanningcongagdo+786@gmail.com,Operations Manager,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d80cd1aa-ea42-4c59-95bd-0be71be950eb,a704cfb8-ce78-43a6-a1d4-e7823018c366,Che,Merla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,80 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+165@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d84059bd-d680-4d0b-8ef9-edcc8f7835cf,f8a47c2c-fc3b-4c9e-9acb-3d22bef201df,Frederich,Nicol,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3981,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+655@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d8c41386-76ce-4600-9d31-f559f57ab46a,6abf6df4-3f79-49a2-8757-df4efcb9167d,Minor,Geoff,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,(415) 555-1212,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,info@salesforce.com,President,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,#N/A,#N/A,#N/A,false,false,#N/A
d95a0ff9-7c48-4cf9-9b7b-2707099eaee9,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,Prent,Guinna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+203@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d9a86232-a744-4366-8549-3f11886dabbc,2642247a-1caf-4981-bfa4-f686c951e57c,Ruddie,Vinni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(395) 173-9906,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+345@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Long before he was named Chairman, President and CEO of NIKE, Inc., Mark Parker was leading the company in other ways. After running competitively at Penn State University, Parker joined Nike as one of our first footwear designers back in 1979. And he’s been at the center of Nike innovation ever since.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d9b824f5-b4b7-4380-9aec-6945c43f086d,d98994db-7868-4884-9b0e-6cf91f2a4252,Fritz,Ellyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+297@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d9c75905-5528-4240-86c2-dbfb9184fbb7,a004d414-9ff9-41c0-b987-57f374f0b950,Nolly,Lyndell,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(297) 972-5262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+338@gmail.com,Executive Vice President and Chief Merchandising Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d9e80d93-2217-42cb-aa49-15066b161878,5f0ef802-658b-4ac4-b9ff-b2a220ba824c,Berkie,Bernie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(552) 244-3176,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+236@gmail.com,SVP General Counsel,#N/A,#N/A,#N/A,#N/A,"Prior to taking this role in 2017, Anne was Honeywell’s Vice President, Corporate Development and Global Head of M&A, leading acquisition and divestiture activities for 16 years. During her tenure, Honeywell made around 100 acquisitions, representing approximately $15 billion in revenues and divested about 70 businesses, representing close to $9 billion of non-core revenues.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
da1db374-24f6-4057-b0ac-d84911cf11e6,ababff38-4578-4e08-8890-2e39ab7dbfb9,Rutledge,Rheta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,81 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+108@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
da26cac6-2f09-4c23-8a29-f7443fe3dd52,657f8fc5-2246-4165-be09-327fa8331e71,Quent,Pennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+66@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dab380ea-ac15-4fd2-895e-05065b599ed5,5941b6a5-5170-432e-9701-fa58e1eea3c8,Staffard,Johnath,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(893) 633-7131,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+325@gmail.com,EVP & COO,#N/A,#N/A,#N/A,#N/A,"Chris Houston leads all facets of operations, including pharmacies, call centers, client services and technology services, which helps bring safe and affordable medications within reach of patients and payers.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db1738ee-b378-4f00-bde0-f204a4752e0b,26258eba-e337-4dca-8ed1-5f562843401e,Kevin,Gayleen,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+579@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db2a101c-b4d3-4bd7-99c8-c62c64d47125,b14ecc5f-00ce-4adf-8d18-56f3e85c2112,Rafi,Phaidra,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+568@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db346c3a-e4d2-48d3-ba96-cff8f7162a3a,d693046a-27e3-4da0-82cf-805c2c12cabc,Innis,Eada,#N/A,347-359 Milperra Road,Bankstown Airport,NSW,2041,Australia,#N/A,#N/A,#N/A,347-359 Milperra Road,Bankstown Airport,NSW,2041,Australia,#N/A,#N/A,#N/A,(02) 8975 6304,(02) 8975 6304,0420 299 648,#N/A,#N/A,(02) 8975 6304,#N/A,jmanningcongagdo+142@gmail.com,"Director, Customer Service",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db4de4b7-62a7-4460-918b-bff21c8eab2f,24f50e58-4087-4f6d-9636-75c7ad837983,Mannie,Cass,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Met Life Stadium Drive,East Rutherford,NJ,7073,USA,#N/A,#N/A,#N/A,(753) 983-6203,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+775@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,"Kevin J. Mitchell is executive vice president, Finance, and chief financial officer for Phillips 66, a diversified energy manufacturing and logistics company. Reporting to the chairman and CEO, Mitchell leads the company’s treasury, accounting, auditing, tax and information technology operations.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db94a716-64a9-4ad6-96fe-8afc3f2fc09a,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,Pattin,Seana,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+658@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
db94caec-f0d3-4168-9a5f-ca25637450ef,acdb972f-0fea-4a9d-85d0-1940db7fa5f3,Duky,Melisa,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+844@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dbb583a2-681a-4d05-b1ca-6852a99c9431,c3c0f12a-7588-4cba-af2b-079722120fea,Antin,Annabel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(214) 908-0898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+324@gmail.com,"Executive Vice President, CFO",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dbc326f6-b350-44b3-bad0-1e7d4a30f042,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,Demott,Jenn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+545@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dbf0ea9b-7a05-4129-a7b1-d351df42b1a8,91fdb1ec-b44c-4635-9a34-9a2107bc8496,Keith,Ashlee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(658) 113-2312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+84@gmail.com,"SVP, General Counsel & Secretary",#N/A,#N/A,#N/A,#N/A,"Mr. John A. Attaway, Jr., has been the General Counsel and Secretary of Publix Super Markets Inc. since January 1, 2005 and Senior Vice President since January 1, 2005. Mr. Attaway served as a Corporate Counsel of Publix Super Markets Inc. until May 2000.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dc8761ea-a6d0-4d2d-8093-195e291728ca,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,Cyrus,Britteny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,72 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+106@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dd1ea701-b326-4037-8745-7f325529b425,0615d973-7662-470c-804f-9e8a845c344e,Alfredo,Hilda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+306@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dd7ed39e-3d74-43fb-8519-7d73132686ff,8dd3f6a2-0f21-40dd-b623-6a5b76b8469a,Ches,Annamarie,#N/A,#N/A,Carson City,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4 Weeping Birch Crossing,#N/A,NV,89714,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+603@gmail.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dd9db705-8ae6-4155-895f-b5ac59db3389,bb00e639-ed7b-4505-a49d-fb75c8fba17f,Cletus,Lucretia,#N/A,#N/A,Cincinnati,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,08697 Ryan Junction,#N/A,OH,45271,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+602@gmail.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dda73adb-4cfe-408f-a40c-43f4d0cbc025,081fa47f-e7b5-436b-b3b1-90c25c76bc49,Thornton,Maris,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(809) 251-1133,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+132@gmail.com,"President, Global Fabric Care",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ddb30806-c70a-4f45-85b9-6db3c6016e9b,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,Earlie,Lucienne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+477@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ddd0a251-e29c-4042-9bcd-b6a1512b45ef,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,Dylan,Edie,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7295 8064,(03) 7295 8064,0428 239 189,#N/A,#N/A,(03) 7295 8064,#N/A,jmanningcongagdo+695@gmail.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ddd88879-6572-4b9b-8510-3f20ecba88f2,b75cdf65-7a79-48e6-8d10-5e08cb290181,Murdoch,Almeria,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6230 6018,(03) 6230 6018,0418 452 628,#N/A,#N/A,(03) 6230 6018,#N/A,jmanningcongagdo+736@gmail.com,Account Executive,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
de5bf567-b2ac-430b-a250-1992dc224c3b,f6bc67cb-92cd-4ed6-a978-34951c3af38b,Alic,Noami,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(795) 538-6534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+379@gmail.com,Executive Vice President and Chief Marketing Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
de8d2225-5f7d-40bf-a369-57efb58e2913,585bca4c-9bb4-40fb-9335-006d91298dc2,Ermin,Madelle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4 Yawkey Way,Boston,MA,2215,USA,#N/A,#N/A,#N/A,(199) 586-3991,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+872@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Brian L. Roberts is Chairman and CEO of Comcast Corporation. Under his leadership, Comcast has grown into a global Fortune 50 company uniquely positioned at the intersection of media and technology with two primary businesses, Comcast Cable and NBCUniversal.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dead19aa-a65d-489a-9e85-68dac517c860,23ce3f5f-f599-49fc-b4f6-3e4cd0ab3809,Baron,Melanie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(252) 525-1579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+450@gmail.com,"EVP, Ops and Technology",#N/A,#N/A,#N/A,1975-09-27,"Meg McCarthy is Executive Vice President, Operations and Technology. She is responsible for information technology, service operations and global security for Aetna. She is a member of Aetna’s Executive Committee, the senior governing body of the company, reporting directly to Aetna's Chairman and CEO Mark T. Bertolini.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dec77e40-413a-4b4b-ad55-8f94d7309ae7,7b95ea41-2644-477d-8f28-0155cf3cb67f,Giovanni,Julianne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,555 Corporate Ave.,San Francisco,CA,94105,USA,#N/A,#N/A,#N/A,(589) 658-9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+269@gmail.com,CEO,#N/A,#N/A,#N/A,1967-08-10,Mr. Heminger is chairman of the board and chief executive officer of Marathon Petroleum Corporation. He is chairman of the board and chief executive officer of MPLX GP LLC. Mr. Heminger is past-chairman of the board of trustees of Tiffin University. He serves on the boards of directors and executive committees of the American Petroleum Institute (API) and American Fuel & Petrochemicals Manufacturers Association (AFPM).,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
dfd0fb51-bdcb-4a56-b597-2b50053278b7,0f6dd887-3a4f-47a1-a040-364591a7523c,Fletch,Fey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+639@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
